id_station;total_capacity;total_load
51655;321199;278427
51656;237829;270037
51657;265100;240832
51658;248196;299262
51659;230415;310416
51660;281561;266991
51661;298401;211844
51662;251070;268894
51663;204310;340508
51664;292013;292943
51665;212484;308870
51666;238372;283161
51667;274003;282368
51668;273592;243319
51669;317588;259970
51670;286480;240228
51671;288486;249229
51672;317999;271174
51673;285260;292025
51674;279938;327306
51675;257709;257332
51676;306205;320733
51677;202293;265930
51678;266014;298904
51679;247005;294564
51680;293894;248253
51681;201823;272936
51682;264941;233421
51683;324838;230003
51684;292185;282971
51685;254838;223443
51686;324741;304093
51687;300317;342887
51688;274052;304642
51689;303517;271238
51690;306118;257229
51691;226362;246826
51692;227156;228216
51693;278117;282014
51694;316214;305926
51695;246674;353415
51696;265085;303779
51697;277560;248042
51698;262814;280624
51699;296233;285976
51700;284857;298441
51701;288611;280079
51702;274771;292353
51703;303887;326970
51704;208378;260625
51705;303656;247626
51706;281190;313826
51707;273593;243974
51708;297332;330078
51709;324846;262154
51710;237848;312449
51711;254339;308154
51712;250193;227446
51713;254886;326251
51714;298232;314337
51715;340360;256055
51716;215575;267352
51717;200314;231566
51718;213987;239266
51719;233123;325160
51720;327649;219332
51721;247632;239759
51722;223635;281116
51723;236247;234901
51724;317115;248416
51725;264584;278128
51726;295639;310256
51727;334168;342706
51728;266158;270445
51729;296259;281381
51730;234800;272010
51731;303712;218053
51732;268759;224541
51733;232829;287544
51734;263037;312092
51735;242978;261873
51736;318969;308131
51737;266198;298490
51738;223450;267024
51739;233319;277408
51740;321854;222390
51741;221667;277312
51742;252900;218427
51743;218597;261019
51744;326688;271411
51745;322885;294800
51746;223344;266779
51747;283229;269304
51748;209180;308205
51749;226863;296534
51750;231042;258982
51751;283636;337407
51752;289188;336883
51753;325916;255433
51754;270113;257734
51755;261969;298989
51756;308399;235297
51757;202621;282989
51758;328756;321184
51759;232079;314381
51760;289625;319519
51761;216238;309577
51762;214765;224471
51763;297835;259803
51764;255376;309917
51765;310326;234742
51766;317055;285565
51767;324158;276389
51768;235934;268733
51769;304317;304507
51770;281685;318071
51771;308230;310556
51772;267621;289031
51773;268798;340717
51774;288072;263432
51775;244737;295110
51776;209488;251420
51777;302238;272526
51778;205603;274923
51779;262867;275849
51780;284726;224366
51781;251079;244377
51782;265129;290526
51783;260392;290859
51784;238899;322070
51785;248281;263804
51786;252556;316988
51787;280353;227136
51788;202771;278656
51789;239543;249429
51790;287049;252631
51791;204233;293860
51792;326011;354255
51793;255166;233389
51794;252837;308251
51795;247526;254474
51796;327722;309517
51797;210763;288500
51798;313436;243105
51799;202038;295208
51800;271435;220387
51801;251381;270931
51802;305105;286642
51803;313352;283363
51804;273790;289549
51805;267052;225138
51806;282379;298008
51807;231716;313593
51808;264153;291117
51809;212736;290758
51810;208620;256022
51811;311417;247930
51812;244629;320724
51813;307095;292784
51814;226010;315478
51815;257387;274863
51816;246620;332739
51817;285380;257857
51818;266417;248795
51819;320726;288300
51820;256270;265881
51821;295539;284586
51822;282810;280202
51823;238828;223217
51824;282374;243851
51825;207716;330466
51826;252536;264806
51827;274987;279265
51828;291081;272905
51829;316834;257336
51830;327159;266555
51831;295129;334951
51832;228819;341137
51833;258875;273493
51834;276738;283531
51835;243092;273694
51836;301708;341139
51837;313242;269742
51838;291434;293977
51839;288719;339553
51840;251617;307634
51841;225133;277524
51842;332347;247207
51843;302270;289313
51844;204838;294796
51845;262025;276241
51846;249729;260758
51847;313595;252679
51848;322768;305048
51849;266748;308993
51850;281930;281928
51851;330216;302213
51852;226781;222790
51853;331348;256710
51854;286530;255582
51855;265647;226327
51856;294754;281106
51857;281342;235284
51858;229543;293325
51859;218101;346620
51860;265495;267752
51861;266185;244916
51862;312358;295009
51863;248501;259882
51864;269158;305396
51865;229031;275720
51866;321612;292980
51867;212617;317655
51868;262803;200993
51869;316071;252934
51870;222103;315780
51871;315139;239820
51872;278328;257252
51873;265047;331824
51874;283532;248445
51875;301105;345069
51876;222274;294851
51877;290396;241845
51878;209904;315950
51879;282349;251029
51880;240339;296661
51881;196590;292131
51882;301917;277462
51883;298634;230144
51884;255016;273732
51885;323841;295633
51886;278697;330841
51887;274832;317014
51888;274752;284177
51889;249593;323672
51890;302987;308254
51891;245463;299358
51892;299436;261905
51893;221380;246208
51894;237403;287703
51895;261957;252501
51896;292067;294930
51897;252735;288453
51898;276741;215486
51899;322488;333634
51900;215779;278218
51901;305711;277851
51902;207273;304199
51903;324385;302883
51904;279371;304272
51905;256842;264123
51906;306193;324383
51907;322116;272751
51908;235867;357056
51909;273220;333838
51910;285109;276223
51911;233380;227858
51912;203376;323019
51913;235252;281892
51914;224829;291141
51915;209483;300436
51916;264534;321755
51917;313597;244989
51918;315613;253824
51919;279979;307631
51920;305166;361966
51921;207159;264135
51922;199324;240160
51923;286038;310221
51924;333355;321109
51925;227405;300958
51926;227309;249442
51927;294420;289760
51928;237269;315887
51929;234749;270014
51930;327876;333936
51931;244277;329025
51932;235443;304513
51933;326245;232744
51934;301704;246208
51935;248153;306772
51936;232767;233001
51937;235803;330792
51938;239777;275470
51939;303664;265404
51940;217588;333710
51941;209170;245346
51942;302150;310369
51943;286721;222257
51944;299268;302212
51945;227052;262796
51946;264721;237936
51947;216907;220336
51948;331067;339706
51949;278412;289420
51950;256470;265236
51951;270138;227576
51952;284305;217232
51953;248092;317935
51954;329771;258641
51955;296639;302936
51956;212187;264435
51957;208240;271496
51958;216821;270204
51959;321902;217090
51960;252459;251389
51961;327813;230008
51962;220532;276509
51963;226434;270266
51964;265579;301664
51965;209392;319707
51966;303385;247902
51967;215968;276609
51968;281202;224829
51969;202374;244426
51970;319081;304041
51971;238051;255480
51972;330891;328547
51973;209723;237104
51974;236022;260381
51975;282783;289121
51976;328456;248465
51977;233167;251391
51978;303780;274418
51979;276035;277510
51980;255407;315837
51981;266678;234756
51982;288827;304463
51983;260739;205108
51984;318441;292930
51985;318997;315268
51986;248440;267663
51987;273232;246037
51988;205244;313838
51989;323138;302690
51990;260985;279465
51991;335545;278316
51992;297473;340414
51993;209889;338108
51994;237459;293268
51995;239721;246766
51996;292502;291182
51997;300061;307855
51998;206431;272703
51999;316236;326057
52000;293448;308402
52001;282495;329801
52002;271522;340666
52003;224807;334682
52004;301389;276612
52005;308393;308278
52006;266627;206911
52007;262554;358870
52008;238165;308826
52009;324845;295561
52010;224293;276927
52011;239910;298205
52012;254888;303432
52013;268378;272313
52014;259850;285452
52015;260554;304073
52016;283172;318896
52017;261049;286597
52018;230778;281271
52019;205181;246456
52020;257486;313854
52021;237183;246282
52022;306147;286362
52023;310790;277386
52024;198833;322071
52025;317498;278551
52026;231825;249236
52027;249759;250775
52028;289937;294089
52029;273498;259397
52030;233745;230681
52031;224202;339955
52032;318387;312143
52033;304887;276723
52034;278967;266369
52035;284292;220897
52036;318692;263552
52037;213814;306121
52038;259544;297642
52039;228821;276230
52040;198627;273163
52041;238872;238024
52042;230918;251483
52043;308189;285005
52044;292262;280576
52045;267003;266783
52046;267968;238324
52047;273001;295989
52048;323188;293887
52049;247202;220923
52050;237915;295315
52051;250372;303498
52052;365027;323761
52053;282536;255616
52054;245971;312278
52055;281643;287883
52056;342896;272013
52057;257380;270194
52058;344371;314837
52059;290152;340463
52060;359102;298043
52061;373401;318196
52062;326777;242508
52063;338203;243841
52064;346041;244861
52065;300210;297326
52066;297788;218881
52067;282945;242940
52068;289270;300426
52069;283423;251382
52070;253043;227324
52071;229195;284899
52072;260313;226700
52073;285092;288429
52074;315722;310813
52075;234055;225682
52076;327570;372207
52077;250126;219382
52078;256079;284206
52079;292342;292853
52080;275043;313083
52081;268737;321200
52082;309348;316236
52083;241695;290604
52084;267320;226611
52085;311315;290858
52086;289924;224997
52087;355092;274149
52088;297759;314828
52089;282255;323025
52090;273280;219927
52091;332016;335483
52092;273211;275569
52093;299288;227819
52094;364778;336353
52095;234870;232385
52096;289606;324430
52097;224841;281011
52098;231903;279757
52099;362391;240632
52100;291277;232791
52101;345972;336781
52102;334091;290261
52103;224994;279144
52104;273470;215055
52105;238869;237695
52106;233477;272093
52107;286399;254115
52108;347572;310598
52109;313846;304545
52110;274390;244844
52111;231854;260969
52112;287732;282118
52113;355341;219549
52114;265073;358705
52115;281023;240419
52116;226933;323837
52117;334379;266867
52118;242090;276299
52119;357956;315469
52120;270484;247123
52121;351134;251656
52122;300123;236838
52123;227330;225383
52124;335685;246677
52125;279129;252363
52126;257962;284818
52127;302135;320878
52128;370922;263122
52129;287714;307001
52130;244915;297082
52131;298499;246552
52132;236561;270121
52133;266328;248780
52134;375667;272459
52135;246562;286442
52136;330809;237447
52137;295361;329907
52138;266913;287542
52139;275579;324216
52140;274504;241864
52141;323626;285662
52142;272574;291938
52143;225005;246443
52144;318576;330225
52145;270762;335848
52146;363344;249571
52147;290754;287703
52148;259136;299221
52149;382534;286010
52150;241701;216262
52151;359209;285123
52152;340205;269409
52153;258322;293676
52154;359142;295593
52155;297165;245921
52156;255142;287542
52157;282208;290546
52158;257861;321865
52159;324932;328701
52160;278318;307825
52161;325204;262475
52162;372741;247575
52163;292567;254402
52164;236490;231122
52165;264314;304558
52166;282097;311143
52167;346663;349080
52168;334032;364516
52169;278374;270465
52170;290336;309642
52171;258226;281791
52172;368909;251249
52173;356060;303851
52174;291395;322337
52175;349988;333097
52176;255917;309169
52177;374058;266002
52178;250743;245186
52179;300846;319652
52180;318588;260873
52181;313369;308069
52182;240912;297947
52183;382854;331144
52184;262574;266987
52185;333484;222967
52186;236984;294265
52187;336344;301033
52188;352236;279404
52189;364002;249588
52190;315861;246245
52191;287638;235166
52192;231895;286395
52193;329454;279153
52194;260675;300442
52195;353486;230848
52196;292010;248430
52197;344073;258018
52198;356644;251668
52199;259899;280720
52200;235986;271401
52201;243939;260746
52202;310708;317647
52203;324926;305476
52204;277076;274747
52205;270520;263597
52206;339568;218876
52207;310277;271744
52208;287295;283530
52209;273210;297711
52210;365849;315921
52211;243059;246675
52212;342596;264355
52213;247425;318766
52214;251637;317715
52215;307382;216171
52216;304701;285450
52217;233053;285014
52218;305996;219622
52219;294606;303739
52220;373370;285639
52221;378627;258447
52222;334485;269883
52223;350047;285366
52224;368195;252465
52225;305310;315011
52226;229276;289149
52227;267137;285587
52228;272417;266209
52229;371117;252570
52230;359153;253672
52231;302108;301478
52232;288091;266770
52233;259907;283704
52234;368013;265691
52235;243173;264859
52236;331560;296693
52237;362174;280274
52238;311920;296434
52239;239071;284027
52240;249514;279697
52241;351938;307537
52242;325794;252805
52243;318892;262954
52244;332188;277912
52245;392873;250134
52246;290032;259309
52247;371380;266877
52248;340209;322118
52249;374056;227446
52250;230285;227545
52251;268780;250863
52252;236301;288141
52253;261870;250318
52254;252520;329833
52255;302020;308035
52256;295321;276547
52257;323339;291193
52258;248384;253768
52259;345635;281097
52260;352575;240570
52261;326513;313298
52262;330856;311648
52263;310515;326608
52264;254517;278884
52265;230265;253211
52266;267518;275643
52267;357746;263047
52268;323342;253022
52269;374955;267340
52270;351596;329669
52271;305163;247748
52272;301517;275546
52273;267228;263304
52274;310271;267308
52275;259394;250440
52276;233441;280476
52277;233637;228081
52278;361919;264401
52279;322716;276083
52280;338023;245138
52281;338829;225406
52282;308805;275638
52283;329075;301415
52284;241542;264144
52285;283396;250124
52286;265270;269186
52287;288490;365868
52288;384433;287899
52289;361065;306667
52290;270146;270425
52291;362314;326181
52292;319051;323178
52293;274537;292371
52294;318838;240611
52295;387475;234654
52296;302371;229407
52297;336691;227774
52298;304094;299477
52299;255424;299699
52300;375112;319798
52301;315909;300895
52302;358155;257231
52303;259123;283274
52304;324211;271606
52305;237969;295853
52306;239112;295962
52307;325262;309325
52308;326849;264906
52309;261349;300749
52310;268548;282863
52311;332002;319423
52312;336541;323570
52313;230464;307938
52314;333056;262958
52315;339537;278488
52316;277348;301743
52317;244402;266761
52318;285036;248916
52319;230633;348544
52320;232907;290236
52321;271096;270498
52322;277037;299276
52323;365519;281965
52324;345256;286542
52325;234481;278552
52326;249433;218210
52327;336456;337211
52328;249942;259374
52329;257450;329520
52330;268846;273866
52331;378623;300281
52332;283529;256327
52333;383591;251736
52334;248477;298939
52335;382427;296042
52336;294088;279807
52337;361884;275215
52338;223875;317937
52339;283527;280904
52340;269480;294837
52341;314763;345787
52342;273081;354900
52343;264762;272080
52344;270498;299212
52345;281190;284998
52346;273265;296873
52347;287000;260672
52348;258893;296433
52349;314314;275488
52350;254282;312578
